Using cpu device
Wrapping the env with a `Monitor` wrapper
Wrapping the env in a DummyVecEnv.
---------------------------------
| rollout/           |          |
|    n_updates            | 3970         |
|    policy_gradient_loss | -0.003       |
|    std                  | 0.304        |
|    value_loss           | 128          |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 200         |
|    ep_rew_mean          | -237        |
| time/                   |             |
|    fps                  | 559         |
|    iterations           | 399         |
|    time_elapsed         | 1459        |
|    total_timesteps      | 817152      |
| train/                  |             |
|    approx_kl            | 0.006941024 |
|    clip_fraction        | 0.0499      |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.226      |
|    explained_variance   | 0.962       |
|    learning_rate        | 0.0003      |
|    loss                 | 45.6        |
|    n_updates            | 3980        |
|    policy_gradient_loss | -0.00291    |
|    std                  | 0.303       |
|    value_loss           | 55.3        |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 200          |
|    ep_rew_mean          | -256         |
| time/                   |              |
|    fps                  | 560          |
|    iterations           | 400          |
|    time_elapsed         | 1462         |
|    total_timesteps      | 819200       |
| train/                  |              |
|    approx_kl            | 0.0026638536 |
|    clip_fraction        | 0.0319       |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.226       |
|    explained_variance   | 0.943        |
|    learning_rate        | 0.0003       |
|    loss                 | 118          |
|    n_updates            | 3990         |
|    policy_gradient_loss | -0.00292     |
|    std                  | 0.303        |
|    value_loss           | 499          |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 200          |
|    ep_rew_mean          | -257         |
| time/                   |              |
|    fps                  | 560          |
|    iterations           | 401          |
|    time_elapsed         | 1465         |
|    total_timesteps      | 821248       |
| train/                  |              |
|    approx_kl            | 0.0068800007 |
|    clip_fraction        | 0.0564       |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.225       |
|    explained_variance   | 0.979        |
|    learning_rate        | 0.0003       |
|    loss                 | 29.1         |
|    n_updates            | 4000         |
|    policy_gradient_loss | -0.00607     |
|    std                  | 0.302        |
|    value_loss           | 104          |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 200         |
|    ep_rew_mean          | -251        |
| time/                   |             |
|    fps                  | 560         |
|    iterations           | 402         |
|    time_elapsed         | 1469        |
|    total_timesteps      | 823296      |
| train/                  |             |
|    approx_kl            | 0.016523333 |
|    clip_fraction        | 0.151       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.227      |
|    explained_variance   | 0.931       |
|    learning_rate        | 0.0003      |
