Using cpu device
Wrapping the env with a `Monitor` wrapper
Wrapping the env in a DummyVecEnv.
---------------------------------
| rollout/           |          |
|    policy_gradient_loss | -0.00684    |
|    std                  | 1.02        |
|    value_loss           | 11          |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 646          |
|    ep_rew_mean          | 95.9         |
| time/                   |              |
|    fps                  | 992          |
|    iterations           | 731          |
|    time_elapsed         | 754          |
|    total_timesteps      | 748544       |
| train/                  |              |
|    approx_kl            | 0.0070735305 |
|    clip_fraction        | 0.054        |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.87        |
|    explained_variance   | 0.992        |
|    learning_rate        | 0.0003       |
|    loss                 | 1.78         |
|    n_updates            | 2920         |
|    policy_gradient_loss | -0.00212     |
|    std                  | 1.02         |
|    value_loss           | 4.86         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 646         |
|    ep_rew_mean          | 97.4        |
| time/                   |             |
|    fps                  | 992         |
|    iterations           | 732         |
|    time_elapsed         | 755         |
|    total_timesteps      | 749568      |
| train/                  |             |
|    approx_kl            | 0.017198393 |
|    clip_fraction        | 0.139       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.87       |
|    explained_variance   | 0.999       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0761      |
|    n_updates            | 2924        |
|    policy_gradient_loss | -0.00344    |
|    std                  | 1.02        |
|    value_loss           | 0.68        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 630         |
|    ep_rew_mean          | 94.1        |
| time/                   |             |
|    fps                  | 992         |
|    iterations           | 733         |
|    time_elapsed         | 756         |
|    total_timesteps      | 750592      |
| train/                  |             |
|    approx_kl            | 0.008481025 |
|    clip_fraction        | 0.156       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.87       |
|    explained_variance   | 0.817       |
|    learning_rate        | 0.0003      |
|    loss                 | 46          |
|    n_updates            | 2928        |
|    policy_gradient_loss | -0.000111   |
|    std                  | 1.02        |
|    value_loss           | 292         |
-----------------------------------------
------------------------------------------
