Using cpu device
Wrapping the env with a `Monitor` wrapper
Wrapping the env in a DummyVecEnv.
---------------------------------
| rollout/           |          |
|    iterations           | 392         |
|    time_elapsed         | 1196        |
|    total_timesteps      | 802816      |
| train/                  |             |
|    approx_kl            | 0.014118537 |
|    clip_fraction        | 0.0719      |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.376      |
|    explained_variance   | 0.961       |
|    learning_rate        | 0.0003      |
|    loss                 | 42.8        |
|    n_updates            | 3910        |
|    policy_gradient_loss | -0.00172    |
|    std                  | 0.352       |
|    value_loss           | 90.8        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 200        |
|    ep_rew_mean          | -210       |
| time/                   |            |
|    fps                  | 671        |
|    iterations           | 393        |
|    time_elapsed         | 1199       |
|    total_timesteps      | 804864     |
| train/                  |            |
|    approx_kl            | 0.05459078 |
|    clip_fraction        | 0.175      |
|    clip_range           | 0.2        |
|    entropy_loss         | -0.37      |
|    explained_variance   | 0.963      |
|    learning_rate        | 0.0003     |
|    loss                 | 44.8       |
|    n_updates            | 3920       |
|    policy_gradient_loss | 0.00205    |
|    std                  | 0.35       |
|    value_loss           | 71.6       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 200         |
|    ep_rew_mean          | -222        |
| time/                   |             |
|    fps                  | 671         |
|    iterations           | 394         |
|    time_elapsed         | 1202        |
|    total_timesteps      | 806912      |
| train/                  |             |
|    approx_kl            | 0.005891854 |
|    clip_fraction        | 0.108       |
|    clip_range           | 0.2         |
|    entropy_loss         | -0.368      |
|    explained_variance   | 0.942       |
|    learning_rate        | 0.0003      |
|    loss                 | 5.8         |
|    n_updates            | 3930        |
|    policy_gradient_loss | 0.00388     |
|    std                  | 0.35        |
|    value_loss           | 122         |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 200          |
|    ep_rew_mean          | -222         |
| time/                   |              |
|    fps                  | 671          |
|    iterations           | 395          |
|    time_elapsed         | 1205         |
|    total_timesteps      | 808960       |
| train/                  |              |
|    approx_kl            | 0.0026700678 |
|    clip_fraction        | 0.0521       |
|    clip_range           | 0.2          |
|    entropy_loss         | -0.371       |
|    explained_variance   | 0.951        |
|    learning_rate        | 0.0003       |
|    loss                 | 21           |
|    n_updates            | 3940         |
|    policy_gradient_loss | 0.0011       |
